purchase_order_id,product_id,quantity,price
478,1362,47,64.87765141
478,301,33,82.03016776
478,1116,48,40.01985623
478,184,31,19.61415329
478,1317,29,12.99830686
478,467,12,25.00642212
478,393,44,79.28120038
479,284,40,77.57656141
479,573,86,35.70961555
479,170,61,26.98979024
479,1092,6,42.46327637
479,366,53,97.05574463
479,680,73,45.56142169
479,424,8,64.96894799
479,608,29,8.145068364
479,1233,11,65.4871018
479,683,32,3.115986554
479,1128,6,69.01052054
479,783,60,94.12640111
479,694,5,16.67483905
480,1541,40,78.79851621
480,102,80,76.88254016
480,1103,94,21.83782606
480,1336,32,15.92397377
480,31,19,72.37669236
480,262,36,62.6240587
480,525,24,10.60697867
480,891,92,57.47164169
480,1296,68,39.33110525
480,981,18,60.78739772
481,1530,25,13.05069053
481,1374,12,66.86430457
481,1521,41,1.068657117
481,1075,12,13.71204863
482,1487,35,13.03530535
482,269,20,80.71717888
482,1284,84,81.42509357
482,290,32,43.6274555
482,1112,45,87.96405816
482,1418,75,7.511433028
482,1310,32,90.71745933
482,807,85,35.89448473
482,1097,69,2.656318412
482,1494,2,79.36185451
482,900,15,53.19741545
482,348,93,67.53387085
482,132,43,46.22296381
482,1398,25,4.658977738
482,378,66,14.74601933
483,605,85,61.85481698
483,1138,65,9.440815677
483,1396,41,6.517469501
483,465,48,94.96612389
483,1375,61,73.48778942
483,1271,52,16.84317575
483,843,37,45.39493967
483,923,96,80.30629858
483,1483,77,95.77817658
483,514,15,5.56150686
483,1536,69,25.17011861
483,210,11,26.05793976
483,511,64,54.13630057
483,785,29,6.286299345
483,1495,58,72.68635543
483,115,49,55.07304708
483,1096,4,19.36235032
484,263,93,86.37996822
484,1212,57,62.01683698
484,341,26,95.5080606
484,421,6,22.67856751
484,1225,58,78.63366347
484,1029,52,93.46729589
484,945,2,65.84740847
484,594,58,65.89272916
484,1397,60,88.78980741
484,801,70,83.95229825
485,565,82,30.96633367
485,80,31,10.44623255
485,504,7,44.93581179
485,1023,5,2.22945617
485,1383,1,28.55317555
485,598,98,22.5230428
485,786,35,85.80156645
485,1077,94,60.72763003
485,72,75,69.17166043
485,224,61,76.04554704
485,10,22,25.13012564
485,291,84,95.6315576
486,1427,38,88.28222766
486,187,56,90.24977372
486,1304,42,47.06241915
486,508,70,91.55561194
486,1299,29,52.14818776
486,826,17,70.52070036
486,521,76,13.36415729
486,1467,47,76.49998245
486,198,68,25.06801951
486,1183,44,83.77431095
486,530,66,25.72025486
486,962,14,88.68482917
486,551,98,31.80171342
486,192,30,16.82216374
486,943,27,34.67148535
486,24,49,67.77809304
486,1070,53,69.75254337
486,1290,78,87.02497874
487,422,27,1.710392679
487,871,7,87.71039611
487,1280,11,67.2774751
487,471,31,86.71355681
487,688,66,22.73278174
487,795,32,4.775930076
487,445,31,89.52149925
487,499,24,42.8614395
487,1216,67,14.28513846
487,487,25,70.07843322
488,696,38,41.9380673
488,1114,98,19.07278383
488,1279,21,54.41256503
488,1224,74,97.49113869
488,334,33,76.26575384
488,1537,55,65.37807387
488,543,54,87.43719913
488,216,73,98.53023672
488,634,6,99.75478955
489,857,2,82.58769222
489,1398,13,70.26376803
489,1165,25,30.10073515
490,1275,19,99.37250324
490,1017,77,74.81817954
490,733,11,4.956759353
490,476,80,57.47979315
490,338,1,54.60713181
490,337,60,79.22415587
490,264,70,20.02578058
490,1140,74,79.2362314
490,666,78,97.60399301
490,98,37,65.13778367
490,1398,97,14.56130911
491,1381,40,61.00538692
491,638,12,68.83564517
491,743,26,91.78888741
491,1235,33,98.37427636
491,1510,25,53.961241
491,1337,66,13.38976295
491,603,50,67.21218499
491,1386,57,38.4314243
492,444,32,89.93311813
492,238,56,95.60377785
492,598,21,60.48440472
492,404,10,15.05911078
492,1291,76,30.18725572
492,439,82,81.59855095
492,870,19,9.357570505
492,720,39,36.93644534
492,860,95,42.36863479
492,203,90,14.71758455
492,658,89,47.9993698
492,1543,50,13.55934927
493,998,10,52.07590554
493,1303,6,15.68576331
493,924,7,48.59281609
493,1229,59,74.7077551
493,348,8,3.902140263
493,1150,71,2.460980735
493,100,16,88.04585127
493,904,31,92.36322693
493,701,66,28.3193675
494,1249,15,9.558237442
494,1464,56,6.93098077
494,1071,29,93.21275284
494,592,22,20.5258788
494,1114,60,13.69657269
494,905,86,97.98161423
494,79,69,11.14178494
494,163,27,86.75586686
495,1487,86,14.50302755
495,974,69,96.94910638
495,897,3,98.24425745
495,550,35,87.07707337
495,1046,43,96.10755319
495,117,89,47.54361415
495,57,38,50.62507281
495,675,68,24.03284807
495,290,38,35.64471809
495,114,83,98.0390886
495,800,85,18.30332485
495,950,20,72.66771897
495,1112,46,97.25218791
495,1507,87,46.38698335
495,1435,81,26.04554836
496,191,1,56.58766328
496,685,71,95.22119129
496,1459,84,72.28975378
496,802,29,82.00509929
496,147,85,31.70586702
496,50,74,39.44312597
496,155,69,3.499820937
496,46,68,93.69821281
496,983,60,37.69827153
496,723,75,1.767678062
496,1139,15,68.86630943
496,941,39,73.65719158
497,1516,6,95.11470238
497,822,34,97.57112302
497,3,92,70.71260709
497,1026,13,46.55947826
497,58,39,46.11160485
497,84,69,11.56468987
498,1027,93,58.25015379
498,1058,1,27.85181353
498,73,65,17.15570416
498,119,79,33.74248093
498,1512,41,72.24268086
498,396,92,41.7560803
498,1152,3,78.97173843
498,1445,25,26.02589494
498,53,19,29.81507277
498,378,18,36.34858732
498,260,61,80.37134968
498,166,29,16.06642517
498,1363,34,81.42067566
498,1313,61,50.37856549
498,89,25,47.10891768
499,1539,18,10.80842629
499,584,82,92.43908307
499,260,24,7.597294102
499,388,43,44.05720051
499,803,90,27.29356465
499,950,15,56.02047348
499,1276,49,95.7197643
499,37,29,96.40892252
499,656,68,86.30849775
499,1470,37,31.51152979
500,92,50,26.01310151
500,1466,33,47.49863495
500,741,89,53.90109453
500,572,55,73.99692226
500,647,44,36.95258405
500,1373,93,11.58163238
500,178,23,14.62867843
500,1276,45,59.70989227
500,239,1,67.56012361
500,197,65,79.19599605
501,1180,44,13.75732549
501,1021,96,26.57035638
501,975,93,19.32487954
501,472,62,51.96849046
501,1336,6,22.40178478
501,209,96,52.82052228
501,503,21,62.22314794
502,522,36,55.36223443
502,155,15,81.46844247
502,218,88,65.93802235
502,431,36,86.22240429
502,667,76,41.65958052
502,785,99,86.29573114
502,589,34,86.54806595
502,931,2,12.47971989
502,808,79,66.33043556
502,1370,48,89.09460604
502,1494,71,95.47186061
503,1545,31,88.06046972
503,917,19,59.25808884
503,292,17,67.83826329
503,1396,30,68.75263204
503,1242,30,5.64484586
503,342,72,65.79794096
503,1358,84,16.29994896
503,145,75,26.85213458
504,729,34,45.30352345
504,1209,96,86.80900969
504,1034,51,75.75307277
504,803,72,2.992262591
504,960,88,91.97130749
504,762,68,9.063104798
504,1158,22,82.58086868
504,352,16,57.62130914
504,734,15,76.76409783
504,838,60,56.29428669
504,1278,47,32.72378499
504,1428,6,9.15031754
505,564,25,41.37182445
505,647,93,21.39072479
505,1533,34,69.72357082
505,520,77,27.54059901
505,271,27,34.7796086
505,1103,15,95.51639605
505,24,67,10.93613073
505,337,53,20.89009683
505,201,46,8.729367177
505,1543,41,42.05943734
505,695,9,38.0559014
505,1295,31,50.74581495
505,120,88,61.83772968
506,1492,39,36.90801027
506,1205,92,30.21124194
506,60,30,63.88294441
506,1017,22,40.88465118
506,249,39,79.93869012
506,527,87,64.52895446
506,886,85,8.739931939
506,1357,70,2.800071046
506,979,38,21.50862547
506,1409,87,84.3388909
506,715,44,16.1942612
506,1428,94,96.39841318
507,468,27,71.40814551
507,1191,69,69.96250416
507,501,13,7.173708858
507,1305,49,4.849707969
507,90,85,16.99559323
507,922,21,30.8235601
507,939,48,59.62231757
507,477,11,6.866575469
507,722,63,37.73249635
508,1018,49,24.14608154
508,1446,27,28.19221279
508,105,53,71.77700107
508,1464,29,88.6496238
508,13,31,68.74555473
509,952,61,93.68047158
509,205,48,93.60227249
509,720,47,91.60272147
509,1089,69,49.55146017
509,786,87,24.03504933
509,159,99,78.94377358
509,507,12,33.51655923
509,497,40,22.72646849
509,748,4,85.80654093
509,1417,64,6.645937184
509,423,82,80.68411394
509,1039,67,77.81520129
509,412,82,61.79391962
510,467,77,2.231794185
510,202,7,6.536508973
510,974,79,12.98909417
510,809,23,52.63331883
510,106,50,53.68228434
510,868,95,19.53593472
510,928,41,90.35290036
510,1507,90,66.46146627
510,1061,21,33.36686628
510,1484,89,82.69162989
510,1019,61,61.50433503
510,1282,60,61.69806559
511,994,53,85.7892176
511,1191,77,24.32245132
511,1318,39,26.34532983
511,1156,85,76.13202918
511,163,1,30.43574543
511,331,25,68.9222191
511,1025,81,72.48294786
511,1064,13,81.71939179
511,1044,68,81.93755043
511,699,72,82.17788266
511,1260,50,32.16531445
511,1485,82,69.52281878
511,431,38,18.66792737
511,123,8,95.3327283
511,551,49,76.20651354
511,1039,40,37.75103564
512,219,14,64.36649578
512,133,8,89.15019259
512,909,64,81.35135757
512,1155,94,8.320772133
513,1446,18,70.1764178
513,945,12,78.1005635
513,836,30,92.35748195
513,543,47,8.46820863
513,1526,72,78.48707022
513,826,35,62.20629453
513,788,70,80.02685385
513,142,99,18.79601873
513,234,37,58.64595434
514,1413,24,82.57446009
514,1422,86,38.82582867
514,1117,11,29.20656059
514,286,64,57.72494039
514,1479,44,24.30712372
514,1201,80,94.90621336
514,1177,11,53.13815632
514,1013,33,80.45778091
514,57,34,9.652016845
514,574,42,8.831916674
514,598,75,64.75582702
515,1454,99,45.97987926
515,1176,51,4.546307015
515,1513,20,52.97003968
515,661,29,79.79205821
515,746,3,55.76880591
515,1055,98,1.203159853
515,679,12,74.76409708
515,256,79,64.12217502
515,79,67,54.29123829
515,206,89,16.63397194
515,556,97,83.88258353
516,698,69,72.71159163
516,789,24,41.68776305
516,1534,64,11.77835109
516,779,50,94.79152562
516,1187,19,84.05140877
516,306,98,73.83198693
516,1038,37,39.80487868
516,845,70,76.63567381
516,1429,93,37.95013955
516,680,6,52.20171914
516,985,15,16.35381336
517,727,11,49.28569108
517,1237,4,64.42555651
518,1245,33,60.61323516
518,1406,85,40.46672857
518,913,11,54.11571256
518,1440,38,12.20320881
518,1283,24,61.88094879
518,1000,16,73.45666482
518,433,44,12.78309451
518,1531,55,86.47658229
518,1532,18,52.67261598
518,48,79,59.96472257
518,514,55,52.95190917
518,759,35,45.09446041
518,1512,92,62.68710145
518,455,71,98.87537897
519,1524,97,30.97262233
519,749,91,46.07034095
519,1396,58,7.409075795
519,1312,15,18.04089143
519,1132,56,66.29820996
519,1513,25,42.73710141
519,1374,31,49.44418923
519,1224,1,97.4504914
519,829,64,25.07506938
519,735,50,7.984268032
519,1052,58,13.15546708
520,132,89,79.42438719
520,1470,8,77.72420578
520,496,50,53.91235328
520,1108,29,66.37056597
520,176,94,87.68842379
521,800,7,40.15812246
521,29,29,91.26598069
521,1484,81,98.77638571
521,747,19,57.82080732
521,632,18,12.31198243
521,1318,62,42.08247638
521,493,33,66.21692327
521,379,65,9.394941143
521,241,67,87.37048361
521,136,62,54.32659861
521,1177,86,29.39725446
521,531,1,24.27202089
521,574,93,66.24124838
521,336,73,19.48470702
522,108,79,91.11166416
522,913,59,15.1582629
522,313,98,99.82636516
522,1122,9,9.367238035
522,222,33,44.28227771
522,1066,77,94.90444511
522,192,97,72.81526515
522,1017,14,30.23553992
522,549,4,66.5400892
522,553,11,30.6980334
523,7,63,95.54326841
523,216,66,42.43523691
523,1040,65,55.44342271
523,894,97,26.83483798
523,1416,68,91.57301769
523,1197,76,21.7405931
523,501,17,70.32115185
523,1401,19,35.30621229
523,838,66,67.45258574
523,469,37,35.61826948
523,524,36,31.43556375
524,1172,45,45.78559481
524,892,61,64.01548491
524,633,87,84.95983066
524,284,59,35.71238027
524,356,7,99.32506362
524,567,76,28.9461536
524,1014,27,60.66080166
525,1146,73,75.23619713
525,1356,41,41.7621753
525,1076,50,39.94006174
525,1069,95,88.38139211
525,911,96,55.57757289
525,1441,99,65.09318624
525,160,18,25.3548868
525,360,88,2.472335499
526,1197,78,24.24450239
526,368,80,61.79942578
526,668,71,70.67438954
526,1342,23,58.82439344
526,818,14,38.67080931
526,698,13,21.5331572
526,683,88,72.61165737
526,119,12,19.84646264
526,109,63,37.61904231
526,824,43,35.55402072
526,784,10,42.62541837
526,169,91,80.9844596
526,83,19,57.3037992
527,257,16,16.45531014
527,311,72,88.33867608
527,771,7,57.39354544
527,679,2,50.72941268
527,526,78,15.41851096
527,236,74,50.58470225
527,491,73,19.75761993
527,613,81,57.73798126
527,797,47,10.74832689
527,276,74,27.50887628
527,1369,7,46.43125477
527,739,3,16.06248289
527,1466,48,87.16989656
527,618,61,23.12256485
527,557,19,4.268570486
528,1328,38,49.95700742
528,558,39,92.49654352
528,493,79,76.25985148
528,330,68,10.21473789
528,18,32,65.07625837
528,278,18,54.99063518
528,395,94,78.70778857
528,1527,64,86.26095446
528,210,20,96.09046309
528,1280,90,93.23859625
528,987,86,11.0517109
529,232,33,81.71685153
529,1169,14,94.15052217
529,618,67,12.81828683
529,245,31,66.20684201
529,464,86,34.31710865
529,156,4,41.28350143
529,874,8,54.31544436
529,660,65,59.02600138
529,1330,91,83.21452664
529,268,81,25.41922098
530,1266,64,85.34308844
530,715,29,7.292828818
530,334,89,13.98651668
530,1395,42,75.66716374
530,379,76,86.65547231
530,136,69,57.64198844
530,803,15,88.4652827
531,515,85,87.7807263
531,993,49,91.31180103
531,216,35,16.4833686
531,297,9,67.35600034
531,1117,35,16.85309837
531,577,24,41.46361485
531,1045,51,68.77758632
531,1393,51,26.31404489
531,119,22,53.12041536
531,1142,3,30.30107412
532,839,72,17.63960343
532,743,63,70.2181455
532,1124,35,34.86701049
532,772,57,31.05421721
532,415,25,47.87648604
532,1473,27,64.16910281
532,71,28,96.60377357
532,1381,73,25.47532101
532,1411,91,14.18878229
532,991,15,77.66394032
532,801,88,44.28466064
533,1421,85,22.65970184
533,268,79,57.82962873
533,1414,64,46.99097168
533,168,49,2.510801285
533,1111,22,31.8534915
533,1447,10,58.50878889
533,216,54,97.98619197
533,917,55,9.315251366
534,1315,18,4.789520223
534,1268,82,84.45212366
534,1282,46,73.42574579
534,1157,50,65.14616059
534,1302,21,1.322114268
534,787,32,34.89169912
534,1427,82,77.61707731
534,1161,39,73.41819038
534,1210,11,8.603878275
534,1498,23,32.64516402
534,844,40,22.09502548
534,624,17,18.72643615
534,1,8,47.59651345
534,313,22,29.40648378
535,1374,68,44.81511145
535,423,27,80.93128681
535,521,42,53.5148156
535,599,21,88.82913202
535,1132,92,60.32288188
535,143,39,96.09339649
535,1484,99,58.21837142
535,375,19,75.2196384
535,1492,10,72.08999026
535,504,29,9.82968185
536,180,60,38.14396363
536,1520,16,33.18491389
536,836,26,84.90495447
536,208,77,59.42469825
536,44,8,59.09984913
536,447,97,92.79015169
536,1211,81,86.43130076
536,1257,58,65.77305402
536,687,42,97.82754863
536,169,44,2.481309075
536,614,94,47.68423554
536,455,81,34.97103961
536,45,71,87.98605018
537,559,51,33.26097187
537,841,64,3.951960311
537,1492,91,90.56572326
537,1422,72,5.247547229
537,1377,27,90.75846224
537,667,96,15.3061367
537,621,43,85.54500371
537,318,21,96.18727542
538,366,41,9.295633181
538,919,57,33.09945428
538,213,22,41.6847603
538,857,76,94.68628253
538,375,55,1.423628459
538,502,82,90.59296552
538,687,61,17.22550294
538,605,73,20.57796167
538,956,81,98.270519
538,270,46,64.53511737
538,1353,37,65.83279076
538,385,96,4.883497727
538,866,83,13.43790752
538,1441,27,17.62783398
539,381,55,25.03980951
539,1263,83,96.40908199
539,691,57,56.71681899
539,780,89,99.77673194
539,181,58,35.01013303
539,1027,77,4.54586472
539,1260,9,60.15234335
540,915,44,2.827420503
540,968,67,58.05438037
540,1183,66,79.8246566
540,611,27,40.17148577
540,1325,14,71.33399661
540,1048,57,24.1311904
540,1483,10,15.3303992
541,1525,88,30.61265724
541,625,20,16.71350125
541,774,70,1.717962789
541,1402,20,11.60906783
541,1359,76,18.42525361
541,1348,15,75.94613376
541,1367,78,58.76368897
541,144,75,36.43600719
541,1079,8,33.93270437
541,1372,99,56.70615049
541,1039,68,17.46680043
541,1385,32,6.455060038
541,1407,90,95.43986133
541,645,42,69.05735515
541,1507,14,48.46253867
541,1342,93,13.10371282
542,1323,14,75.39151176
542,112,99,2.096435553
542,950,66,7.230124652
542,427,56,28.16128859
542,880,93,78.38243489
542,1132,2,3.354266792
542,832,26,60.43532579
543,1266,69,38.76781638
543,699,93,25.26510751
543,1026,12,53.75753459
543,1106,33,57.8481211
543,645,65,51.07044094
543,314,23,14.10770968
543,589,53,44.15483411
543,711,73,86.74310779
543,536,19,54.12843715
543,689,36,7.2229573
544,1532,44,11.947779
544,726,21,20.32055359
544,173,14,60.27644876
544,448,74,19.40061278
544,978,51,92.87286786
544,459,72,68.18865336
544,257,70,26.84947956
544,908,16,18.7793994
544,778,15,32.78901876
544,527,17,36.12393753
544,304,31,96.08832116
545,614,68,80.44570034
545,1223,34,48.77250706
545,1346,97,42.37849895
545,19,77,3.812441153
545,497,30,77.8663395
545,876,5,14.27575766
545,814,23,52.72074294
545,126,93,74.86199422
545,534,95,63.48375831
546,6,67,92.75056352
546,673,62,97.42803735
546,859,34,30.43009313
546,924,65,36.45521312
546,390,73,40.2669114
546,1450,50,76.72228892
546,213,40,24.00814314
546,702,61,51.32601937
546,162,36,20.45663546
546,253,20,51.76658175
546,1436,16,5.579539582
547,1535,59,10.26923499
547,239,60,42.38405145
547,1346,40,73.31213355
547,1364,68,7.628846174
547,393,20,56.97530991
547,1438,43,94.17342797
547,92,96,32.01549463
547,1522,27,31.50458792
548,209,82,51.75568959
548,108,59,10.60334862
548,1422,48,34.88331831
548,146,93,90.36200183
548,1177,67,83.94516465
548,533,7,77.5664679
549,1042,33,20.9729975
549,1257,39,12.28945347
549,496,38,28.52587774
549,1458,41,6.560165146
549,13,61,56.99727803
549,83,26,88.86141163
549,1340,53,82.91977084
550,863,90,10.46546568
550,72,1,50.22189252
550,365,74,24.04775692
550,158,41,98.84668068
550,59,86,77.40414916
550,331,5,23.87347559
550,280,59,97.6670801
550,1538,96,89.66610902
550,977,1,79.66891697
550,1142,57,74.5062771
550,1272,50,4.933087754
551,1034,57,60.04182123
551,123,11,5.455057514
551,368,49,99.50306703
551,754,37,86.09093413
551,1207,98,17.25800579
551,1127,14,32.17706449
551,315,6,73.63139146
551,1128,1,8.173264428
551,679,52,8.959229277
552,1035,69,14.20724527
552,1357,62,40.70236451
552,593,58,56.87359027
552,1051,60,94.64366396
552,1456,2,96.69586512
552,1313,53,91.68883911
552,362,69,30.30273259
552,1044,66,85.71037304
552,353,42,33.81968334
552,621,32,41.69326671
553,84,31,24.02542777
553,1301,76,29.39863215
553,675,34,46.72157916
553,259,88,91.35050153
553,1458,41,30.5725427
554,1497,51,20.67612837
554,231,48,43.7283014
554,268,63,65.64235299
554,163,46,69.70461976
554,289,16,89.75785272
554,1104,49,18.2102149
554,1068,35,4.086901186
554,270,78,41.8607369
554,247,86,54.80743723
554,259,49,22.18966194
554,357,87,48.99473746
554,302,55,80.73296958
554,520,20,29.34104309
555,279,69,22.79661916
555,790,96,85.82228056
555,1376,50,31.07552271
555,5,25,26.32233543
555,1453,79,15.83637222
555,530,59,81.94977
555,1385,67,14.90471191
555,1448,43,75.43861542
555,1086,70,95.40257944
555,105,68,80.54346568
555,1224,54,91.61837542
555,1506,56,20.29203697
555,1217,58,20.15714671
556,1299,25,55.91706301
556,732,6,94.02289017
556,512,56,37.94333379
556,713,29,73.63858298
556,427,5,36.07952435
557,1457,68,81.99968115
557,1313,63,95.84198995
557,748,4,99.98844527
557,8,7,21.40361247
557,928,61,32.33489528
557,634,72,88.14878772
557,713,40,16.50548283
557,108,11,22.76321082
557,665,42,76.65502841
558,640,93,9.573263368
558,655,35,81.55931359
558,633,3,58.50730008
558,746,52,39.25097818
558,577,87,10.18924358
558,218,75,96.64072673
558,1294,23,59.81054538
558,380,56,40.7000518
558,299,37,20.31986697
558,1387,50,39.93000522
559,1024,88,43.20117224
559,574,77,77.65790817
559,643,96,51.07227225
559,108,12,55.64700566
559,754,89,74.99937195
559,429,3,73.26790326
559,485,3,76.33724255
559,268,71,61.90024503
559,137,30,21.28838884
559,34,90,18.23490931
559,142,87,33.44080472
559,1358,6,77.26397722
559,1067,22,86.09131583
559,829,10,66.11987371
559,240,19,37.03636556
559,1178,4,99.55662611
559,19,75,26.28801127
559,402,34,90.37258464
560,1119,84,87.46692526
560,678,20,98.3669783
560,315,79,48.3679617
560,159,37,40.16172422
560,559,15,98.03661175
560,410,42,84.1005073
560,549,97,84.6118051
560,240,89,35.28061603
560,1329,88,3.904944677
560,1181,22,56.23620071
560,1135,76,4.825438977
560,786,53,65.51840587
560,1014,9,1.177980851
560,1172,17,9.046339918
560,620,79,19.56935746
560,1537,24,25.49072196
560,389,85,42.48569062
560,443,86,38.32753386
561,1545,10,77.23655422
561,121,58,46.91861272
561,169,31,60.18524561
561,1133,96,56.58395477
561,281,8,48.27076984
561,251,33,67.70313666
561,90,54,86.83501873
561,1281,96,27.41428952
561,1475,31,93.78390394
561,1166,39,86.55461058
561,1274,91,8.680076654
561,466,25,58.44728002
561,1410,9,63.73626808
561,609,67,61.96722369
562,700,54,91.54627538
562,266,68,31.36777508
562,269,78,29.7870242
562,1357,81,39.00173141
562,1267,72,44.8240377
562,1135,42,56.70186693
562,508,47,69.49142724
562,391,9,52.98144299
562,69,55,10.45454431
562,1274,55,14.95752752
562,459,38,91.59043253
563,319,46,21.92959823
563,740,74,9.248338844
563,36,80,51.90764658
563,1472,68,43.44008996
563,662,7,21.63780603
563,612,38,56.01029079
563,589,19,87.84575543
564,1160,30,67.7201269
564,1540,36,86.3408349
564,1093,87,3.940800352
564,985,38,12.71165272
564,1269,30,27.24675623
564,408,66,65.05330323
564,345,15,36.34649682
564,1288,34,22.05487606
565,1460,54,26.99713592
565,1173,43,19.64577759
565,791,40,57.34646423
565,958,87,50.80930552
565,1539,33,10.70548308
565,1391,42,81.24170927
565,978,66,9.725531035
565,185,83,17.61762358
566,245,77,68.10332775
566,639,84,51.6048839
566,749,94,29.7333735
566,1266,66,9.362029233
566,668,97,28.90579431
566,178,96,14.84966304
567,597,14,44.31480549
567,33,42,90.26486856
567,1282,65,27.12354426
567,584,95,61.89731489
567,421,60,99.03668101
567,1071,1,60.4980707
567,922,92,4.105391065
567,1245,62,2.762230581
568,958,31,49.44848806
568,893,7,84.94723798
568,646,80,66.12293693
568,1111,15,59.12467134
568,797,7,24.06871381
568,311,80,67.38440015
568,1341,1,27.30999886
568,677,23,78.57882671
568,1207,97,99.03076774
568,644,39,46.03963906
568,1153,1,47.35281046
569,90,46,57.46702015
569,60,26,89.29259395
569,1343,43,92.18262299
569,1168,8,69.56918041
569,983,40,38.03531629
569,1004,48,69.38862656
569,1420,38,91.32606561
569,1507,40,99.65469037
569,188,46,69.22108621
569,900,90,38.39074929
569,1233,51,95.83058484
569,1389,92,35.75138355
570,1244,90,42.51594807
570,721,10,90.90619875
570,1324,85,53.98822248
570,1212,16,68.59184095
570,260,6,90.54907065
570,1159,37,9.833778507
570,823,99,6.267349661
570,1192,96,36.86296692
570,778,94,1.523084633
570,1079,56,97.8157629
570,630,31,3.274402187
570,973,23,70.50489487
571,1136,20,83.65102104
571,120,65,95.83099151
571,148,51,63.94951941
571,384,14,27.75564321
571,688,92,67.21073861
571,592,17,16.46981074
571,349,82,37.13712738
571,1324,91,20.18830464
571,400,55,26.41526936
572,956,46,17.1559639
572,889,13,85.15572366
572,345,64,95.19940061
572,1246,94,5.643627838
572,1393,39,32.45399163
572,405,73,57.06756411
572,968,51,68.13852752
572,1257,30,40.16340781
572,465,76,68.42588958
572,783,53,42.85442859
572,869,66,74.00649208
572,1456,77,32.84000938
572,745,52,65.84081854
573,388,75,33.72407993
573,36,60,97.79086467
573,50,67,70.70321503
573,511,87,89.97702141
573,709,56,60.83063032
573,656,68,11.495645
573,170,20,57.51278967
573,1436,70,44.77616333
573,346,78,89.5617247
574,873,47,19.83379667
574,165,87,28.78569937
574,619,90,45.88202351
574,564,30,19.47433331
574,377,28,85.65776112
574,435,98,98.54128071
574,1255,31,42.5902757
575,1183,72,35.38883747
575,788,42,8.22980953
575,286,80,27.5174203
575,741,64,9.684275998
575,355,69,51.05734423
575,761,63,98.80346425
575,603,48,9.367600901
575,506,62,8.560943963
575,38,16,22.76861952
576,626,69,3.773494462
576,842,7,42.76515941
576,666,22,81.34023994
576,1014,56,9.661817348
576,826,60,70.41341727
576,1452,74,24.46488413
576,1248,53,39.44980078
576,195,98,79.34121492
576,138,5,21.11196042
576,1086,15,67.56342273
576,635,18,75.04486353
576,401,81,92.97438872
576,364,9,81.47698468
576,1400,55,55.29934364
576,1046,42,50.68090899
577,319,37,41.5468694
577,1270,20,10.78920398
577,171,28,11.21833919
577,507,45,67.21577179
577,768,1,9.607085355
577,68,15,87.39674329
577,1087,52,35.01258864
577,1124,53,32.82447489
577,1379,72,20.04677316
577,927,19,33.30253663
578,364,54,92.69921456
578,276,12,62.29662109
578,1128,32,84.45613123
578,333,52,73.75431763
578,36,25,57.05242629
578,568,34,35.01202273
578,9,84,55.68406794
578,984,32,44.73402646
578,943,28,49.0025355
578,1089,59,35.23520611
578,1009,94,54.51639803
578,1458,57,7.129929459
578,650,29,53.95796341
579,1020,9,47.86694159
579,710,80,36.69147654
579,858,9,75.51029949
579,798,47,58.48424152
579,603,80,79.95741484
579,1117,56,40.03028702
580,738,3,28.11076791
580,667,24,13.8567011
580,313,5,60.12408945
580,551,64,45.99955897
580,468,1,53.8249637
580,226,34,13.74095045
580,1297,14,76.08237793
580,1188,36,47.4609981
580,821,69,5.515288904
581,1047,96,7.60228721
581,1184,74,3.934918024
581,1172,11,58.0582434
581,497,61,23.37522523
581,301,18,94.02726341
581,535,17,39.56049297
581,1307,36,93.72602651
581,916,14,59.09162204
582,47,86,14.49649799
582,1242,88,54.2805016
582,297,67,37.02090639
582,155,31,27.69789694
582,1085,16,28.59835691
582,733,78,45.11671531
582,662,86,86.50941127
582,1271,1,30.50601043
583,19,86,30.22368892
583,126,25,81.24378018
583,1037,86,67.02040968
583,61,36,24.07708686
583,198,37,83.13309729
583,1130,20,99.17863808
583,1021,80,87.62300979
583,1012,40,42.06960626
583,595,67,28.224498
584,381,62,39.5198403
584,601,53,7.014253562
584,1546,9,85.71899368
584,548,79,38.6160536
584,389,12,89.88340154
584,809,9,80.24159411
584,1039,78,75.2877686
584,915,35,21.03317519
584,1424,92,59.51410155
584,960,5,83.59353403
584,1094,16,23.74021832
584,1256,4,45.73844056
585,436,38,87.27999251
585,471,57,81.55782148
585,798,84,57.69111247
585,1400,37,77.87696671
585,1391,6,86.36801508
585,1276,80,16.7044613
585,1527,69,20.13477723
585,1442,93,65.72585999
585,727,50,21.75974358
585,917,71,75.02932437
585,243,4,62.09764611
585,258,98,40.83105746
585,45,83,32.78634005
585,440,86,48.68186046
586,938,90,46.80052154
586,50,96,53.60728364
586,39,61,7.026432711
586,1214,6,59.70722315
586,443,27,79.86821656
586,8,11,10.72640816
586,1549,70,52.07764932
587,1385,3,95.77215676
587,1068,99,56.6086095
587,523,77,43.45388406
587,334,38,84.59106838
587,490,64,32.7303424
587,1041,66,52.32832693
587,212,78,60.79515119
587,706,44,60.77707773
587,610,45,22.19337332
587,1510,64,55.09422197
587,1547,2,42.38705191
588,686,90,70.73860182
588,1106,58,28.62030203
588,619,94,41.47478975
588,1043,30,79.95302712
588,987,94,18.90569599
588,655,31,50.63207731
588,560,52,61.26044444
588,1224,44,45.60752932
588,1082,85,64.94847955
588,707,94,7.410655969
