store_id,product_id,quantity
1,933,500
2,933,500
3,933,500
4,933,500
5,933,500
1,934,500
2,934,500
3,934,500
4,934,500
5,934,500
1,935,500
2,935,500
3,935,500
4,935,500
5,935,500
1,936,500
2,936,500
3,936,500
4,936,500
5,936,500
1,937,500
2,937,500
3,937,500
4,937,500
5,937,500
1,938,500
2,938,500
3,938,500
4,938,500
5,938,500
1,939,500
2,939,500
3,939,500
4,939,500
5,939,500
1,940,500
2,940,500
3,940,500
4,940,500
5,940,500
1,941,500
2,941,500
3,941,500
4,941,500
5,941,500
1,942,500
2,942,500
3,942,500
4,942,500
5,942,500
1,943,500
2,943,500
3,943,500
4,943,500
5,943,500
1,944,500
2,944,500
3,944,500
4,944,500
5,944,500
1,945,500
2,945,500
3,945,500
4,945,500
5,945,500
1,946,500
2,946,500
3,946,500
4,946,500
5,946,500
1,947,500
2,947,500
3,947,500
4,947,500
5,947,500
1,948,500
2,948,500
3,948,500
4,948,500
5,948,500
1,949,500
2,949,500
3,949,500
4,949,500
5,949,500
1,950,500
2,950,500
3,950,500
4,950,500
5,950,500
1,951,500
2,951,500
3,951,500
4,951,500
5,951,500
1,952,500
2,952,500
3,952,500
4,952,500
5,952,500
1,953,500
2,953,500
3,953,500
4,953,500
5,953,500
1,954,500
2,954,500
3,954,500
4,954,500
5,954,500
1,955,500
2,955,500
3,955,500
4,955,500
5,955,500
1,956,500
2,956,500
3,956,500
4,956,500
5,956,500
1,957,500
2,957,500
3,957,500
4,957,500
5,957,500
1,958,500
2,958,500
3,958,500
4,958,500
5,958,500
1,959,500
2,959,500
3,959,500
4,959,500
5,959,500
1,960,500
2,960,500
3,960,500
4,960,500
5,960,500
1,961,500
2,961,500
3,961,500
4,961,500
5,961,500
1,962,500
2,962,500
3,962,500
4,962,500
5,962,500
1,963,500
2,963,500
3,963,500
4,963,500
5,963,500
1,964,500
2,964,500
3,964,500
4,964,500
5,964,500
1,965,500
2,965,500
3,965,500
4,965,500
5,965,500
1,966,500
2,966,500
3,966,500
4,966,500
5,966,500
1,967,500
2,967,500
3,967,500
4,967,500
5,967,500
1,968,500
2,968,500
3,968,500
4,968,500
5,968,500
1,969,500
2,969,500
3,969,500
4,969,500
5,969,500
1,970,500
2,970,500
3,970,500
4,970,500
5,970,500
1,971,500
2,971,500
3,971,500
4,971,500
5,971,500
1,972,500
2,972,500
3,972,500
4,972,500
5,972,500
1,973,500
2,973,500
3,973,500
4,973,500
5,973,500
1,974,500
2,974,500
3,974,500
4,974,500
5,974,500
1,975,500
2,975,500
3,975,500
4,975,500
5,975,500
1,976,500
2,976,500
3,976,500
4,976,500
5,976,500
1,977,500
2,977,500
3,977,500
4,977,500
5,977,500
1,978,500
2,978,500
3,978,500
4,978,500
5,978,500
1,979,500
2,979,500
3,979,500
4,979,500
5,979,500
1,980,500
2,980,500
3,980,500
4,980,500
5,980,500
1,981,500
2,981,500
3,981,500
4,981,500
5,981,500
1,982,500
2,982,500
3,982,500
4,982,500
5,982,500
1,983,500
2,983,500
3,983,500
4,983,500
5,983,500
1,984,500
2,984,500
3,984,500
4,984,500
5,984,500
1,985,500
2,985,500
3,985,500
4,985,500
5,985,500
1,986,500
2,986,500
3,986,500
4,986,500
5,986,500
1,987,500
2,987,500
3,987,500
4,987,500
5,987,500
1,988,500
2,988,500
3,988,500
4,988,500
5,988,500
1,989,500
2,989,500
3,989,500
4,989,500
5,989,500
1,990,500
2,990,500
3,990,500
4,990,500
5,990,500
1,991,500
2,991,500
3,991,500
4,991,500
5,991,500
1,992,500
2,992,500
3,992,500
4,992,500
5,992,500
1,993,500
2,993,500
3,993,500
4,993,500
5,993,500
1,994,500
2,994,500
3,994,500
4,994,500
5,994,500
1,995,500
2,995,500
3,995,500
4,995,500
5,995,500
1,996,500
2,996,500
3,996,500
4,996,500
5,996,500
1,997,500
2,997,500
3,997,500
4,997,500
5,997,500
1,998,500
2,998,500
3,998,500
4,998,500
5,998,500
1,999,500
2,999,500
3,999,500
4,999,500
5,999,500
1,1000,500
2,1000,500
3,1000,500
4,1000,500
5,1000,500
1,1001,500
2,1001,500
3,1001,500
4,1001,500
5,1001,500
1,1002,500
2,1002,500
3,1002,500
4,1002,500
5,1002,500
1,1003,500
2,1003,500
3,1003,500
4,1003,500
5,1003,500
1,1004,500
2,1004,500
3,1004,500
4,1004,500
5,1004,500
1,1005,500
2,1005,500
3,1005,500
4,1005,500
5,1005,500
1,1006,500
2,1006,500
3,1006,500
4,1006,500
5,1006,500
1,1007,500
2,1007,500
3,1007,500
4,1007,500
5,1007,500
1,1008,500
2,1008,500
3,1008,500
4,1008,500
5,1008,500
1,1009,500
2,1009,500
3,1009,500
4,1009,500
5,1009,500
1,1010,500
2,1010,500
3,1010,500
4,1010,500
5,1010,500
1,1011,500
2,1011,500
3,1011,500
4,1011,500
5,1011,500
1,1012,500
2,1012,500
3,1012,500
4,1012,500
5,1012,500
1,1013,500
2,1013,500
3,1013,500
4,1013,500
5,1013,500
1,1014,500
2,1014,500
3,1014,500
4,1014,500
5,1014,500
1,1015,500
2,1015,500
3,1015,500
4,1015,500
5,1015,500
1,1016,500
2,1016,500
3,1016,500
4,1016,500
5,1016,500
1,1017,500
2,1017,500
3,1017,500
4,1017,500
5,1017,500
1,1018,500
2,1018,500
3,1018,500
4,1018,500
5,1018,500
1,1019,500
2,1019,500
3,1019,500
4,1019,500
5,1019,500
1,1020,500
2,1020,500
3,1020,500
4,1020,500
5,1020,500
1,1021,500
2,1021,500
3,1021,500
4,1021,500
5,1021,500
1,1022,500
2,1022,500
3,1022,500
4,1022,500
5,1022,500
1,1023,500
2,1023,500
3,1023,500
4,1023,500
5,1023,500
1,1024,500
2,1024,500
3,1024,500
4,1024,500
5,1024,500
1,1025,500
2,1025,500
3,1025,500
4,1025,500
5,1025,500
1,1026,500
2,1026,500
3,1026,500
4,1026,500
5,1026,500
1,1027,500
2,1027,500
3,1027,500
4,1027,500
5,1027,500
1,1028,500
2,1028,500
3,1028,500
4,1028,500
5,1028,500
1,1029,500
2,1029,500
3,1029,500
4,1029,500
5,1029,500
1,1030,500
2,1030,500
3,1030,500
4,1030,500
5,1030,500
1,1031,500
2,1031,500
3,1031,500
4,1031,500
5,1031,500
1,1032,500
2,1032,500
3,1032,500
4,1032,500
5,1032,500
1,1033,500
2,1033,500
3,1033,500
4,1033,500
5,1033,500
1,1034,500
2,1034,500
3,1034,500
4,1034,500
5,1034,500
1,1035,500
2,1035,500
3,1035,500
4,1035,500
5,1035,500
1,1036,500
2,1036,500
3,1036,500
4,1036,500
5,1036,500
1,1037,500
2,1037,500
3,1037,500
4,1037,500
5,1037,500
1,1038,500
2,1038,500
3,1038,500
4,1038,500
5,1038,500
1,1039,500
2,1039,500
3,1039,500
4,1039,500
5,1039,500
1,1040,500
2,1040,500
3,1040,500
4,1040,500
5,1040,500
1,1041,500
2,1041,500
3,1041,500
4,1041,500
5,1041,500
1,1042,500
2,1042,500
3,1042,500
4,1042,500
5,1042,500
1,1043,500
2,1043,500
3,1043,500
4,1043,500
5,1043,500
1,1044,500
2,1044,500
3,1044,500
4,1044,500
5,1044,500
1,1045,500
2,1045,500
3,1045,500
4,1045,500
5,1045,500
1,1046,500
2,1046,500
3,1046,500
4,1046,500
5,1046,500
1,1047,500
2,1047,500
3,1047,500
4,1047,500
5,1047,500
1,1048,500
2,1048,500
3,1048,500
4,1048,500
5,1048,500
1,1049,500
2,1049,500
3,1049,500
4,1049,500
5,1049,500
1,1050,500
2,1050,500
3,1050,500
4,1050,500
5,1050,500
1,1051,500
2,1051,500
3,1051,500
4,1051,500
5,1051,500
1,1052,500
2,1052,500
3,1052,500
4,1052,500
5,1052,500
1,1053,500
2,1053,500
3,1053,500
4,1053,500
5,1053,500
1,1054,500
2,1054,500
3,1054,500
4,1054,500
5,1054,500
1,1055,500
2,1055,500
3,1055,500
4,1055,500
5,1055,500
1,1056,500
2,1056,500
3,1056,500
4,1056,500
5,1056,500
1,1057,500
2,1057,500
3,1057,500
4,1057,500
5,1057,500
1,1058,500
2,1058,500
3,1058,500
4,1058,500
5,1058,500
1,1059,500
2,1059,500
3,1059,500
4,1059,500
5,1059,500
1,1060,500
2,1060,500
3,1060,500
4,1060,500
5,1060,500
1,1061,500
2,1061,500
3,1061,500
4,1061,500
5,1061,500
1,1062,500
2,1062,500
3,1062,500
4,1062,500
5,1062,500
1,1063,500
2,1063,500
3,1063,500
4,1063,500
5,1063,500
1,1064,500
2,1064,500
3,1064,500
4,1064,500
5,1064,500
1,1065,500
2,1065,500
3,1065,500
4,1065,500
5,1065,500
1,1066,500
2,1066,500
3,1066,500
4,1066,500
5,1066,500
1,1067,500
2,1067,500
3,1067,500
4,1067,500
5,1067,500
1,1068,500
2,1068,500
3,1068,500
4,1068,500
5,1068,500
1,1069,500
2,1069,500
3,1069,500
4,1069,500
5,1069,500
1,1070,500
2,1070,500
3,1070,500
4,1070,500
5,1070,500
1,1071,500
2,1071,500
3,1071,500
4,1071,500
5,1071,500
1,1072,500
2,1072,500
3,1072,500
4,1072,500
5,1072,500
1,1073,500
2,1073,500
3,1073,500
4,1073,500
5,1073,500
1,1074,500
2,1074,500
3,1074,500
4,1074,500
5,1074,500
1,1075,500
2,1075,500
3,1075,500
4,1075,500
5,1075,500
1,1076,500
2,1076,500
3,1076,500
4,1076,500
5,1076,500
1,1077,500
2,1077,500
3,1077,500
4,1077,500
5,1077,500
1,1078,500
2,1078,500
3,1078,500
4,1078,500
5,1078,500
1,1079,500
2,1079,500
3,1079,500
4,1079,500
5,1079,500
1,1080,500
2,1080,500
3,1080,500
4,1080,500
5,1080,500
1,1081,500
2,1081,500
3,1081,500
4,1081,500
5,1081,500
1,1082,500
2,1082,500
3,1082,500
4,1082,500
5,1082,500
1,1083,500
2,1083,500
3,1083,500
4,1083,500
5,1083,500
1,1084,500
2,1084,500
3,1084,500
4,1084,500
5,1084,500
1,1085,500
2,1085,500
3,1085,500
4,1085,500
5,1085,500
1,1086,500
2,1086,500
3,1086,500
4,1086,500
5,1086,500
1,1087,500
2,1087,500
3,1087,500
4,1087,500
5,1087,500
1,1088,500
2,1088,500
3,1088,500
4,1088,500
5,1088,500
1,1089,500
2,1089,500
3,1089,500
4,1089,500
5,1089,500
1,1090,500
2,1090,500
3,1090,500
4,1090,500
5,1090,500
1,1091,500
2,1091,500
3,1091,500
4,1091,500
5,1091,500
1,1092,500
2,1092,500
3,1092,500
4,1092,500
5,1092,500
1,1093,500
2,1093,500
3,1093,500
4,1093,500
5,1093,500
1,1094,500
2,1094,500
3,1094,500
4,1094,500
5,1094,500
1,1095,500
2,1095,500
3,1095,500
4,1095,500
5,1095,500
1,1096,500
2,1096,500
3,1096,500
4,1096,500
5,1096,500
1,1097,500
2,1097,500
3,1097,500
4,1097,500
5,1097,500
1,1098,500
2,1098,500
3,1098,500
4,1098,500
5,1098,500
1,1099,500
2,1099,500
3,1099,500
4,1099,500
5,1099,500
1,1100,500
2,1100,500
3,1100,500
4,1100,500
5,1100,500
1,1101,500
2,1101,500
3,1101,500
4,1101,500
5,1101,500
1,1102,500
2,1102,500
3,1102,500
4,1102,500
5,1102,500
1,1103,500
2,1103,500
3,1103,500
4,1103,500
5,1103,500
1,1104,500
2,1104,500
3,1104,500
4,1104,500
5,1104,500
1,1105,500
2,1105,500
3,1105,500
4,1105,500
5,1105,500
1,1106,500
2,1106,500
3,1106,500
4,1106,500
5,1106,500
1,1107,500
2,1107,500
3,1107,500
4,1107,500
5,1107,500
1,1108,500
2,1108,500
3,1108,500
4,1108,500
5,1108,500
1,1109,500
2,1109,500
3,1109,500
4,1109,500
5,1109,500
1,1110,500
2,1110,500
3,1110,500
4,1110,500
5,1110,500
1,1111,500
2,1111,500
3,1111,500
4,1111,500
5,1111,500
1,1112,500
2,1112,500
3,1112,500
4,1112,500
5,1112,500
1,1113,500
2,1113,500
3,1113,500
4,1113,500
5,1113,500
1,1114,500
2,1114,500
3,1114,500
4,1114,500
5,1114,500
1,1115,500
2,1115,500
3,1115,500
4,1115,500
5,1115,500
1,1116,500
2,1116,500
3,1116,500
4,1116,500
5,1116,500
1,1117,500
2,1117,500
3,1117,500
4,1117,500
5,1117,500
1,1118,500
2,1118,500
3,1118,500
4,1118,500
5,1118,500
1,1119,500
2,1119,500
3,1119,500
4,1119,500
5,1119,500
1,1120,500
2,1120,500
3,1120,500
4,1120,500
5,1120,500
1,1121,500
2,1121,500
3,1121,500
4,1121,500
5,1121,500
1,1122,500
2,1122,500
3,1122,500
4,1122,500
5,1122,500
1,1123,500
2,1123,500
3,1123,500
4,1123,500
5,1123,500
1,1124,500
2,1124,500
3,1124,500
4,1124,500
5,1124,500
1,1125,500
2,1125,500
3,1125,500
4,1125,500
5,1125,500
1,1126,500
2,1126,500
3,1126,500
4,1126,500
5,1126,500
1,1127,500
2,1127,500
3,1127,500
4,1127,500
5,1127,500
1,1128,500
2,1128,500
3,1128,500
4,1128,500
5,1128,500
1,1129,500
2,1129,500
3,1129,500
4,1129,500
5,1129,500
1,1130,500
2,1130,500
3,1130,500
4,1130,500
5,1130,500
1,1131,500
2,1131,500
3,1131,500
4,1131,500
5,1131,500
1,1132,500
2,1132,500
3,1132,500
4,1132,500
5,1132,500
1,1133,500
2,1133,500
3,1133,500
4,1133,500
5,1133,500
1,1134,500
2,1134,500
3,1134,500
4,1134,500
5,1134,500
1,1135,500
2,1135,500
3,1135,500
4,1135,500
5,1135,500
1,1136,500
2,1136,500
3,1136,500
4,1136,500
5,1136,500
1,1137,500
2,1137,500
3,1137,500
4,1137,500
5,1137,500
1,1138,500
2,1138,500
3,1138,500
4,1138,500
5,1138,500
1,1139,500
2,1139,500
3,1139,500
4,1139,500
5,1139,500
1,1140,500
2,1140,500
3,1140,500
4,1140,500
5,1140,500
1,1141,500
2,1141,500
3,1141,500
4,1141,500
5,1141,500
1,1142,500
2,1142,500
3,1142,500
4,1142,500
5,1142,500
1,1143,500
2,1143,500
3,1143,500
4,1143,500
5,1143,500
1,1144,500
2,1144,500
3,1144,500
4,1144,500
5,1144,500
1,1145,500
2,1145,500
3,1145,500
4,1145,500
5,1145,500
1,1146,500
2,1146,500
3,1146,500
4,1146,500
5,1146,500
1,1147,500
2,1147,500
3,1147,500
4,1147,500
5,1147,500
1,1148,500
2,1148,500
3,1148,500
4,1148,500
5,1148,500
1,1149,500
2,1149,500
3,1149,500
4,1149,500
5,1149,500
1,1150,500
2,1150,500
3,1150,500
4,1150,500
5,1150,500
1,1151,500
2,1151,500
3,1151,500
4,1151,500
5,1151,500
1,1152,500
2,1152,500
3,1152,500
4,1152,500
5,1152,500
1,1153,500
2,1153,500
3,1153,500
4,1153,500
5,1153,500
1,1154,500
2,1154,500
3,1154,500
4,1154,500
5,1154,500
1,1155,500
2,1155,500
3,1155,500
4,1155,500
5,1155,500
1,1156,500
2,1156,500
3,1156,500
4,1156,500
5,1156,500
1,1157,500
2,1157,500
3,1157,500
4,1157,500
5,1157,500
1,1158,500
2,1158,500
3,1158,500
4,1158,500
5,1158,500
1,1159,500
2,1159,500
3,1159,500
4,1159,500
5,1159,500
1,1160,500
2,1160,500
3,1160,500
4,1160,500
5,1160,500
1,1161,500
2,1161,500
3,1161,500
4,1161,500
5,1161,500
1,1162,500
2,1162,500
3,1162,500
4,1162,500
5,1162,500
1,1163,500
2,1163,500
3,1163,500
4,1163,500
5,1163,500
1,1164,500
2,1164,500
3,1164,500
4,1164,500
5,1164,500
1,1165,500
2,1165,500
3,1165,500
4,1165,500
5,1165,500
1,1166,500
2,1166,500
3,1166,500
4,1166,500
5,1166,500
1,1167,500
2,1167,500
3,1167,500
4,1167,500
5,1167,500
1,1168,500
2,1168,500
3,1168,500
4,1168,500
5,1168,500
1,1169,500
2,1169,500
3,1169,500
4,1169,500
5,1169,500
1,1170,500
2,1170,500
3,1170,500
4,1170,500
5,1170,500
1,1171,500
2,1171,500
3,1171,500
4,1171,500
5,1171,500
1,1172,500
2,1172,500
3,1172,500
4,1172,500
5,1172,500
1,1173,500
2,1173,500
3,1173,500
4,1173,500
5,1173,500
1,1174,500
2,1174,500
3,1174,500
4,1174,500
5,1174,500
1,1175,500
2,1175,500
3,1175,500
4,1175,500
5,1175,500
1,1176,500
2,1176,500
3,1176,500
4,1176,500
5,1176,500
1,1177,500
2,1177,500
3,1177,500
4,1177,500
5,1177,500
1,1178,500
2,1178,500
3,1178,500
4,1178,500
5,1178,500
1,1179,500
2,1179,500
3,1179,500
4,1179,500
5,1179,500
1,1180,500
2,1180,500
3,1180,500
4,1180,500
5,1180,500
1,1181,500
2,1181,500
3,1181,500
4,1181,500
5,1181,500
1,1182,500
2,1182,500
3,1182,500
4,1182,500
5,1182,500
1,1183,500
2,1183,500
3,1183,500
4,1183,500
5,1183,500
1,1184,500
2,1184,500
3,1184,500
4,1184,500
5,1184,500
1,1185,500
2,1185,500
3,1185,500
4,1185,500
5,1185,500
1,1186,500
2,1186,500
3,1186,500
4,1186,500
5,1186,500
1,1187,500
2,1187,500
3,1187,500
4,1187,500
5,1187,500
1,1188,500
2,1188,500
3,1188,500
4,1188,500
5,1188,500
1,1189,500
2,1189,500
3,1189,500
4,1189,500
5,1189,500
1,1190,500
2,1190,500
3,1190,500
4,1190,500
5,1190,500
1,1191,500
2,1191,500
3,1191,500
4,1191,500
5,1191,500
1,1192,500
2,1192,500
3,1192,500
4,1192,500
5,1192,500
1,1193,500
2,1193,500
3,1193,500
4,1193,500
5,1193,500
1,1194,500
2,1194,500
3,1194,500
4,1194,500
5,1194,500
1,1195,500
2,1195,500
3,1195,500
4,1195,500
5,1195,500
1,1196,500
2,1196,500
3,1196,500
4,1196,500
5,1196,500
1,1197,500
2,1197,500
3,1197,500
4,1197,500
5,1197,500
1,1198,500
2,1198,500
3,1198,500
4,1198,500
5,1198,500
1,1199,500
2,1199,500
3,1199,500
4,1199,500
5,1199,500
1,1200,500
2,1200,500
3,1200,500
4,1200,500
5,1200,500
1,1201,500
2,1201,500
3,1201,500
4,1201,500
5,1201,500
1,1202,500
2,1202,500
3,1202,500
4,1202,500
5,1202,500
1,1203,500
2,1203,500
3,1203,500
4,1203,500
5,1203,500
1,1204,500
2,1204,500
3,1204,500
4,1204,500
5,1204,500
1,1205,500
2,1205,500
3,1205,500
4,1205,500
5,1205,500
1,1206,500
2,1206,500
3,1206,500
4,1206,500
5,1206,500
1,1207,500
2,1207,500
3,1207,500
4,1207,500
5,1207,500
1,1208,500
2,1208,500
3,1208,500
4,1208,500
5,1208,500
1,1209,500
2,1209,500
3,1209,500
4,1209,500
5,1209,500
1,1210,500
2,1210,500
3,1210,500
4,1210,500
5,1210,500
1,1211,500
2,1211,500
3,1211,500
4,1211,500
5,1211,500
1,1212,500
2,1212,500
3,1212,500
4,1212,500
5,1212,500
1,1213,500
2,1213,500
3,1213,500
4,1213,500
5,1213,500
1,1214,500
2,1214,500
3,1214,500
4,1214,500
5,1214,500
1,1215,500
2,1215,500
3,1215,500
4,1215,500
5,1215,500
1,1216,500
2,1216,500
3,1216,500
4,1216,500
5,1216,500
1,1217,500
2,1217,500
3,1217,500
4,1217,500
5,1217,500
1,1218,500
2,1218,500
3,1218,500
4,1218,500
5,1218,500
1,1219,500
2,1219,500
3,1219,500
4,1219,500
5,1219,500
1,1220,500
2,1220,500
3,1220,500
4,1220,500
5,1220,500
1,1221,500
2,1221,500
3,1221,500
4,1221,500
5,1221,500
1,1222,500
2,1222,500
3,1222,500
4,1222,500
5,1222,500
1,1223,500
2,1223,500
3,1223,500
4,1223,500
5,1223,500
1,1224,500
2,1224,500
3,1224,500
4,1224,500
5,1224,500
1,1225,500
2,1225,500
3,1225,500
4,1225,500
5,1225,500
1,1226,500
2,1226,500
3,1226,500
4,1226,500
5,1226,500
1,1227,500
2,1227,500
3,1227,500
4,1227,500
5,1227,500
1,1228,500
2,1228,500
3,1228,500
4,1228,500
5,1228,500
1,1229,500
2,1229,500
3,1229,500
4,1229,500
5,1229,500
1,1230,500
2,1230,500
3,1230,500
4,1230,500
5,1230,500
1,1231,500
2,1231,500
3,1231,500
4,1231,500
5,1231,500
1,1232,500
2,1232,500
3,1232,500
4,1232,500
5,1232,500
1,1233,500
2,1233,500
3,1233,500
4,1233,500
5,1233,500
1,1234,500
2,1234,500
3,1234,500
4,1234,500
5,1234,500
1,1235,500
2,1235,500
3,1235,500
4,1235,500
5,1235,500
1,1236,500
2,1236,500
3,1236,500
4,1236,500
5,1236,500
1,1237,500
2,1237,500
3,1237,500
4,1237,500
5,1237,500
1,1238,500
2,1238,500
3,1238,500
4,1238,500
5,1238,500
1,1239,500
2,1239,500
3,1239,500
4,1239,500
5,1239,500
1,1240,500
2,1240,500
3,1240,500
4,1240,500
5,1240,500
1,1241,500
2,1241,500
3,1241,500
4,1241,500
5,1241,500
1,1242,500
2,1242,500
3,1242,500
4,1242,500
5,1242,500
1,1243,500
2,1243,500
3,1243,500
4,1243,500
5,1243,500
1,1244,500
2,1244,500
3,1244,500
4,1244,500
5,1244,500
1,1245,500
2,1245,500
3,1245,500
4,1245,500
5,1245,500
1,1246,500
2,1246,500
3,1246,500
4,1246,500
5,1246,500
1,1247,500
2,1247,500
3,1247,500
4,1247,500
5,1247,500
1,1248,500
2,1248,500
3,1248,500
4,1248,500
5,1248,500
1,1249,500
2,1249,500
3,1249,500
4,1249,500
5,1249,500
1,1250,500
2,1250,500
3,1250,500
4,1250,500
5,1250,500
1,1251,500
2,1251,500
3,1251,500
4,1251,500
5,1251,500
1,1252,500
2,1252,500
3,1252,500
4,1252,500
5,1252,500
1,1253,500
2,1253,500
3,1253,500
4,1253,500
5,1253,500
1,1254,500
2,1254,500
3,1254,500
4,1254,500
5,1254,500
1,1255,500
2,1255,500
3,1255,500
4,1255,500
5,1255,500
1,1256,500
2,1256,500
3,1256,500
4,1256,500
5,1256,500
1,1257,500
2,1257,500
3,1257,500
4,1257,500
5,1257,500
1,1258,500
2,1258,500
3,1258,500
4,1258,500
5,1258,500
1,1259,500
2,1259,500
3,1259,500
4,1259,500
5,1259,500
1,1260,500
2,1260,500
3,1260,500
4,1260,500
5,1260,500
1,1261,500
2,1261,500
3,1261,500
4,1261,500
5,1261,500
1,1262,500
2,1262,500
3,1262,500
4,1262,500
5,1262,500
1,1263,500
2,1263,500
3,1263,500
4,1263,500
5,1263,500
1,1264,500
2,1264,500
3,1264,500
4,1264,500
5,1264,500
1,1265,500
2,1265,500
3,1265,500
4,1265,500
5,1265,500
1,1266,500
2,1266,500
3,1266,500
4,1266,500
5,1266,500
1,1267,500
2,1267,500
3,1267,500
4,1267,500
5,1267,500
1,1268,500
2,1268,500
3,1268,500
4,1268,500
5,1268,500
1,1269,500
2,1269,500
3,1269,500
4,1269,500
5,1269,500
1,1270,500
2,1270,500
3,1270,500
4,1270,500
5,1270,500
1,1271,500
2,1271,500
3,1271,500
4,1271,500
5,1271,500
1,1272,500
2,1272,500
3,1272,500
4,1272,500
5,1272,500
1,1273,500
2,1273,500
3,1273,500
4,1273,500
5,1273,500
1,1274,500
2,1274,500
3,1274,500
4,1274,500
5,1274,500
1,1275,500
2,1275,500
3,1275,500
4,1275,500
5,1275,500
1,1276,500
2,1276,500
3,1276,500
4,1276,500
5,1276,500
1,1277,500
2,1277,500
3,1277,500
4,1277,500
5,1277,500
1,1278,500
2,1278,500
3,1278,500
4,1278,500
5,1278,500
1,1279,500
2,1279,500
3,1279,500
4,1279,500
5,1279,500
1,1280,500
2,1280,500
3,1280,500
4,1280,500
5,1280,500
1,1281,500
2,1281,500
3,1281,500
4,1281,500
5,1281,500
1,1282,500
2,1282,500
3,1282,500
4,1282,500
5,1282,500
1,1283,500
2,1283,500
3,1283,500
4,1283,500
5,1283,500
1,1284,500
2,1284,500
3,1284,500
4,1284,500
5,1284,500
1,1285,500
2,1285,500
3,1285,500
4,1285,500
5,1285,500
1,1286,500
2,1286,500
3,1286,500
4,1286,500
5,1286,500
1,1287,500
2,1287,500
3,1287,500
4,1287,500
5,1287,500
1,1288,500
2,1288,500
3,1288,500
4,1288,500
5,1288,500
1,1289,500
2,1289,500
3,1289,500
4,1289,500
5,1289,500
1,1290,500
2,1290,500
3,1290,500
4,1290,500
5,1290,500
1,1291,500
2,1291,500
3,1291,500
4,1291,500
5,1291,500
1,1292,500
2,1292,500
3,1292,500
4,1292,500
5,1292,500
1,1293,500
2,1293,500
3,1293,500
4,1293,500
5,1293,500
1,1294,500
2,1294,500
3,1294,500
4,1294,500
5,1294,500
1,1295,500
2,1295,500
3,1295,500
4,1295,500
5,1295,500
1,1296,500
2,1296,500
3,1296,500
4,1296,500
5,1296,500
1,1297,500
2,1297,500
3,1297,500
4,1297,500
5,1297,500
1,1298,500
2,1298,500
3,1298,500
4,1298,500
5,1298,500
1,1299,500
2,1299,500
3,1299,500
4,1299,500
5,1299,500
1,1300,500
2,1300,500
3,1300,500
4,1300,500
5,1300,500
1,1301,500
2,1301,500
3,1301,500
4,1301,500
5,1301,500
1,1302,500
2,1302,500
3,1302,500
4,1302,500
5,1302,500
1,1303,500
2,1303,500
3,1303,500
4,1303,500
5,1303,500
1,1304,500
2,1304,500
3,1304,500
4,1304,500
5,1304,500
1,1305,500
2,1305,500
3,1305,500
4,1305,500
5,1305,500
1,1306,500
2,1306,500
3,1306,500
4,1306,500
5,1306,500
1,1307,500
2,1307,500
3,1307,500
4,1307,500
5,1307,500
1,1308,500
2,1308,500
3,1308,500
4,1308,500
5,1308,500
1,1309,500
2,1309,500
3,1309,500
4,1309,500
5,1309,500
1,1310,500
2,1310,500
3,1310,500
4,1310,500
5,1310,500
1,1311,500
2,1311,500
3,1311,500
4,1311,500
5,1311,500
1,1312,500
2,1312,500
3,1312,500
4,1312,500
5,1312,500
1,1313,500
2,1313,500
3,1313,500
4,1313,500
5,1313,500
1,1314,500
2,1314,500
3,1314,500
4,1314,500
5,1314,500
1,1315,500
2,1315,500
3,1315,500
4,1315,500
5,1315,500
1,1316,500
2,1316,500
3,1316,500
4,1316,500
5,1316,500
1,1317,500
2,1317,500
3,1317,500
4,1317,500
5,1317,500
1,1318,500
2,1318,500
3,1318,500
4,1318,500
5,1318,500
1,1319,500
2,1319,500
3,1319,500
4,1319,500
5,1319,500
1,1320,500
2,1320,500
3,1320,500
4,1320,500
5,1320,500
1,1321,500
2,1321,500
3,1321,500
4,1321,500
5,1321,500
1,1322,500
2,1322,500
3,1322,500
4,1322,500
5,1322,500
1,1323,500
2,1323,500
3,1323,500
4,1323,500
5,1323,500
1,1324,500
2,1324,500
3,1324,500
4,1324,500
5,1324,500
1,1325,500
2,1325,500
3,1325,500
4,1325,500
5,1325,500
1,1326,500
2,1326,500
3,1326,500
4,1326,500
5,1326,500
1,1327,500
2,1327,500
3,1327,500
4,1327,500
5,1327,500
1,1328,500
2,1328,500
3,1328,500
4,1328,500
5,1328,500
1,1329,500
2,1329,500
3,1329,500
4,1329,500
5,1329,500
1,1330,500
2,1330,500
3,1330,500
4,1330,500
5,1330,500
1,1331,500
2,1331,500
3,1331,500
4,1331,500
5,1331,500
1,1332,500
2,1332,500
3,1332,500
4,1332,500
5,1332,500
1,1333,500
2,1333,500
3,1333,500
4,1333,500
5,1333,500
1,1334,500
2,1334,500
3,1334,500
4,1334,500
5,1334,500
1,1335,500
2,1335,500
3,1335,500
4,1335,500
5,1335,500
1,1336,500
2,1336,500
3,1336,500
4,1336,500
5,1336,500
1,1337,500
2,1337,500
3,1337,500
4,1337,500
5,1337,500
1,1338,500
2,1338,500
3,1338,500
4,1338,500
5,1338,500
1,1339,500
2,1339,500
3,1339,500
4,1339,500
5,1339,500
1,1340,500
2,1340,500
3,1340,500
4,1340,500
5,1340,500
1,1341,500
2,1341,500
3,1341,500
4,1341,500
5,1341,500
1,1342,500
